city,timestamp,temperature,season
Moscow,2015-07-07,24.12251753768233,summer
Moscow,2015-07-08,20.803886138710176,summer
Moscow,2015-07-09,26.57300539736815,summer
Moscow,2015-07-10,15.899133181811298,summer
Moscow,2015-07-11,22.720690139338373,summer
Moscow,2015-07-12,15.890763081759568,summer
Moscow,2015-07-13,23.536470416225693,summer
Moscow,2015-07-14,22.101767728635778,summer
Moscow,2015-07-15,16.89190545627861,summer
Moscow,2015-07-16,17.764548099670787,summer
Moscow,2015-07-17,16.79172587587613,summer
Moscow,2015-07-18,12.546397627384408,summer
Moscow,2015-07-19,16.758921380611657,summer
Moscow,2015-07-20,22.82188200983822,summer
Moscow,2015-07-21,11.912697915694421,summer
Moscow,2015-07-22,15.643466586079715,summer
Moscow,2015-07-23,17.945203517551853,summer
Moscow,2015-07-24,16.583255456691244,summer
Moscow,2015-07-25,9.693616285860845,summer
Moscow,2015-07-26,19.278207367884054,summer
Moscow,2015-07-27,9.277390007599175,summer
Moscow,2015-07-28,12.02546141942205,summer
Moscow,2015-07-29,26.119174295638814,summer
Moscow,2015-07-30,20.192623019540523,summer
Moscow,2015-07-31,20.377324692066708,summer
Moscow,2015-08-01,12.429891540531868,summer
Moscow,2015-08-02,12.703163820574924,summer
Moscow,2015-08-03,12.1140161494531,summer
Moscow,2015-08-04,14.33423836358405,summer
Moscow,2015-08-05,21.646693973687647,summer
Moscow,2015-08-06,21.280239868376373,summer
Moscow,2015-08-07,20.831031243023844,summer
Moscow,2015-08-08,18.707452752654902,summer
Moscow,2015-08-09,9.665537493499231,summer
Moscow,2015-08-10,17.67609445731416,summer
Moscow,2015-08-11,21.27162078326073,summer
Moscow,2015-08-12,23.760754099018364,summer
Moscow,2015-08-13,16.463824469455798,summer
Moscow,2015-08-14,9.885886352425457,summer
Moscow,2015-08-15,10.8758081884958,summer
Moscow,2015-08-16,16.081845948902874,summer
Moscow,2015-08-17,14.307542428365512,summer
Moscow,2015-08-18,23.551947746916685,summer
Moscow,2015-08-19,11.587773134343333,summer
Moscow,2015-08-20,9.309117479856694,summer
Moscow,2015-08-21,14.222563810221885,summer
Moscow,2015-08-22,12.00175717970328,summer
Moscow,2015-08-23,10.726914308475454,summer
Moscow,2015-08-24,15.249552579555008,summer
Moscow,2015-08-25,14.083596125919918,summer
Moscow,2015-08-26,26.58918845213539,summer
Moscow,2015-08-27,24.594685105384073,summer
Moscow,2015-08-28,19.50491723715835,summer
Moscow,2015-08-29,16.31249894077551,summer
Moscow,2015-08-30,22.597799851879618,summer
Moscow,2015-08-31,22.31972818473026,summer
Moscow,2015-09-01,8.829729581121521,autumn
Moscow,2015-09-02,9.66365727633597,autumn
Moscow,2015-09-03,7.771120992325689,autumn
Moscow,2015-09-04,8.880782938727474,autumn
Moscow,2015-09-05,7.3147393805695,autumn
Moscow,2015-09-06,15.893142004002405,autumn
Moscow,2015-09-07,12.828509555847472,autumn
Moscow,2015-09-08,8.477354942628278,autumn
Moscow,2015-09-09,6.702429237599345,autumn
Moscow,2015-09-10,7.9857050977708655,autumn
Moscow,2015-09-11,4.931795892672836,autumn
Moscow,2015-09-12,14.583932706772835,autumn
Moscow,2015-09-13,10.876719014090902,autumn
Moscow,2015-09-14,10.473942805821792,autumn
Moscow,2015-09-15,10.55028729995934,autumn
Moscow,2015-09-16,6.912250870373406,autumn
Moscow,2015-09-17,4.175288766425048,autumn
Moscow,2015-09-18,13.149337106842383,autumn
Moscow,2015-09-19,16.83411195469752,autumn
Moscow,2015-09-20,6.969822214918594,autumn
Moscow,2015-09-21,-0.297907723851921,autumn
Moscow,2015-09-22,8.739307883121908,autumn
Moscow,2015-09-23,9.3884742682872,autumn
Moscow,2015-09-24,6.345233445600032,autumn
Moscow,2015-09-25,4.083554753577743,autumn
Moscow,2015-09-26,-3.740938286224484,autumn
Moscow,2015-09-27,10.81062170557217,autumn
Moscow,2015-09-28,8.245059732210061,autumn
Moscow,2015-09-29,17.618307656795412,autumn
Moscow,2015-09-30,5.575315414220869,autumn
Moscow,2015-10-01,6.565752792845256,autumn
Moscow,2015-10-02,3.8391476080627385,autumn
Moscow,2015-10-03,11.45740541375137,autumn
Moscow,2015-10-04,8.663796248829101,autumn
Moscow,2015-10-05,7.2320493833457835,autumn
Moscow,2015-10-06,3.6758625367863216,autumn
Moscow,2015-10-07,14.369648840034166,autumn
Moscow,2015-10-08,8.266944205229487,autumn
Moscow,2015-10-09,7.096133111075893,autumn
Moscow,2015-10-10,13.387457863304142,autumn
Moscow,2015-10-11,10.884865048922345,autumn
Moscow,2015-10-12,12.519464031582618,autumn
Moscow,2015-10-13,11.448745766186768,autumn
Moscow,2015-10-14,9.389479220649742,autumn
Moscow,2015-10-15,5.638441650880763,autumn
Moscow,2015-10-16,3.452869237105542,autumn
Moscow,2015-10-17,5.703234911947506,autumn
Moscow,2015-10-18,9.14063255128748,autumn
Moscow,2015-10-19,0.37633495455071575,autumn
Moscow,2015-10-20,6.357817518108064,autumn
Moscow,2015-10-21,9.827480073255625,autumn
Moscow,2015-10-22,9.534046788302353,autumn
Moscow,2015-10-23,4.050205960040387,autumn
Moscow,2015-10-24,-1.0696689722571495,autumn
Moscow,2015-10-25,1.6848298240617252,autumn
Moscow,2015-10-26,5.836531889627237,autumn
Moscow,2015-10-27,13.878671385028857,autumn
Moscow,2015-10-28,12.173345997031767,autumn
Moscow,2015-10-29,1.5586491325837333,autumn
Moscow,2015-10-30,14.503155545900157,autumn
Moscow,2015-10-31,10.151263205474512,autumn
Moscow,2015-11-01,10.43598756266035,autumn
Moscow,2015-11-02,10.272847222119886,autumn
Moscow,2015-11-03,16.379634627771377,autumn
Moscow,2015-11-04,15.440877227428325,autumn
Moscow,2015-11-05,7.804292948627534,autumn
Moscow,2015-11-06,6.346938258480327,autumn
Moscow,2015-11-07,8.610602130294248,autumn
Moscow,2015-11-08,4.869088986561307,autumn
Moscow,2015-11-09,2.8672707501825005,autumn
Moscow,2015-11-10,14.675668423987585,autumn
Moscow,2015-11-11,4.915407527173012,autumn
Moscow,2015-11-12,-1.0587280045267207,autumn
Moscow,2015-11-13,4.222971162683496,autumn
Moscow,2015-11-14,12.889360701861502,autumn
Moscow,2015-11-15,9.16662230503887,autumn
Moscow,2015-11-16,7.462912976193719,autumn
Moscow,2015-11-17,15.616393776691364,autumn
Moscow,2015-11-18,5.303578236193998,autumn
Moscow,2015-11-19,8.187902655950367,autumn
Moscow,2015-11-20,1.2917922423650392,autumn
Moscow,2015-11-21,-2.397198655299192,autumn
Moscow,2015-11-22,6.907927401468051,autumn
Moscow,2015-11-23,3.873509642317095,autumn
Moscow,2015-11-24,9.044964655354434,autumn
Moscow,2015-11-25,13.651369340554973,autumn
Moscow,2015-11-26,2.7367784228314918,autumn
Moscow,2015-11-27,7.370581970456014,autumn
Moscow,2015-11-28,-7.036977350863491,autumn
Moscow,2015-11-29,11.067676015974651,autumn
Moscow,2015-11-30,12.192903720108209,autumn
Moscow,2015-12-01,-2.250802777878281,winter
Moscow,2015-12-02,-11.07444894874173,winter
Moscow,2015-12-03,-5.711732788384617,winter
Moscow,2015-12-04,-8.801969274413906,winter
Moscow,2015-12-05,-9.528273938556493,winter
Moscow,2015-12-06,-6.321996025040404,winter
Moscow,2015-12-07,-12.44231939293593,winter
Moscow,2015-12-08,-9.01548943386725,winter
Moscow,2015-12-09,-11.819999047553058,winter
Moscow,2015-12-10,-9.67073389942357,winter
Moscow,2015-12-11,-15.406880691287926,winter
Moscow,2015-12-12,-8.280469758706062,winter
Moscow,2015-12-13,-11.444091969911135,winter
Moscow,2015-12-14,-9.596648151465404,winter
Moscow,2015-12-15,-1.1228683794706047,winter
Moscow,2015-12-16,-7.482768592021083,winter
Moscow,2015-12-17,-12.52147621489684,winter
Moscow,2015-12-18,-16.98059998623279,winter
Moscow,2015-12-19,-17.631028978461586,winter
Moscow,2015-12-20,-12.033250013559876,winter
Moscow,2015-12-21,-9.495615033280917,winter
Moscow,2015-12-22,-6.067965515198896,winter
Moscow,2015-12-23,-10.293459239117071,winter
Moscow,2015-12-24,-8.56614618573115,winter
Moscow,2015-12-25,-7.336694299236243,winter
Moscow,2015-12-26,-5.9692439280691065,winter
Moscow,2015-12-27,-17.671425222044128,winter
Moscow,2015-12-28,-17.028528091939243,winter
Moscow,2015-12-29,-6.771671338464796,winter
Moscow,2015-12-30,-17.285641119259115,winter
Moscow,2015-12-31,-8.368566661915613,winter
Moscow,2016-01-01,-7.32252730065742,winter
Moscow,2016-01-02,-11.774115931334146,winter
Moscow,2016-01-03,-4.039678168464454,winter
Moscow,2016-01-04,-3.048161429623807,winter
Moscow,2016-01-05,-9.59260282158753,winter
Moscow,2016-01-06,-14.642981567514191,winter
Moscow,2016-01-07,-7.834508440884154,winter
Moscow,2016-01-08,-10.530914315024065,winter
Moscow,2016-01-09,-4.024567457093036,winter
Moscow,2016-01-10,-5.050322883356422,winter
Moscow,2016-01-11,-7.774623165274541,winter
Moscow,2016-01-12,-16.311578438602453,winter
Moscow,2016-01-13,-0.8632808371895049,winter
Moscow,2016-01-14,-1.7118224175227148,winter
Moscow,2016-01-15,-9.696007987883277,winter
Moscow,2016-01-16,-4.174142800928923,winter
Moscow,2016-01-17,-10.211265423771746,winter
Moscow,2016-01-18,-16.96807925931308,winter
Moscow,2016-01-19,-16.388484099073544,winter
Moscow,2016-01-20,-13.131349288472624,winter
Moscow,2016-01-21,-8.134416009765097,winter
Moscow,2016-01-22,-11.115792892138899,winter
Moscow,2016-01-23,-13.653415962884809,winter
Moscow,2016-01-24,-6.389075968449005,winter
Moscow,2016-01-25,-11.012602913484564,winter
Moscow,2016-01-26,-17.164371487425704,winter
Moscow,2016-01-27,-1.894081552214912,winter
Moscow,2016-01-28,-11.99103711377649,winter
Moscow,2016-01-29,-9.62318190764824,winter
Moscow,2016-01-30,-3.61625020218583,winter
Moscow,2016-01-31,-6.574396925150671,winter
Moscow,2016-02-01,-15.685137956949777,winter
Moscow,2016-02-02,-8.021925253554343,winter
Moscow,2016-02-03,-12.058144041066068,winter
Moscow,2016-02-04,-9.739710060635158,winter
Moscow,2016-02-05,-7.637838086779109,winter
Moscow,2016-02-06,-12.391210428957457,winter
Moscow,2016-02-07,-17.340234195394896,winter
Moscow,2016-02-08,-14.961400967816628,winter
Moscow,2016-02-09,-13.254519433093291,winter
Moscow,2016-02-10,-15.047966927925103,winter
Moscow,2016-02-11,-6.6585451849960275,winter
Moscow,2016-02-12,-22.925167958018086,winter
Moscow,2016-02-13,-9.537877900213873,winter
Moscow,2016-02-14,-9.880729117602773,winter
Moscow,2016-02-15,-14.648627278788723,winter
Moscow,2016-02-16,-11.149981561213224,winter
Moscow,2016-02-17,-5.236635480459979,winter
Moscow,2016-02-18,-23.606530293831334,winter
Moscow,2016-02-19,-7.57104387649612,winter
Moscow,2016-02-20,-14.225096596704752,winter
Moscow,2016-02-21,-10.249724912129915,winter
Moscow,2016-02-22,-11.19823677386249,winter
Moscow,2016-02-23,-6.607583980402018,winter
Moscow,2016-02-24,-11.620181422619035,winter
Moscow,2016-02-25,-10.812046472480557,winter
Moscow,2016-02-26,-12.604891932013299,winter
Moscow,2016-02-27,-5.865552393948596,winter
Moscow,2016-02-28,-7.882189902379068,winter
Moscow,2016-02-29,-10.804593739461579,winter
Moscow,2016-03-01,2.961151155303072,spring
Moscow,2016-03-02,8.23773872694542,spring
Moscow,2016-03-03,1.9910706486413088,spring
Moscow,2016-03-04,12.1606694406686,spring
Moscow,2016-03-05,13.81984796472821,spring
Moscow,2016-03-06,6.499138025672065,spring
Moscow,2016-03-07,16.520663335993593,spring
Moscow,2016-03-08,2.66737346797682,spring
Moscow,2016-03-09,12.841542933865894,spring
Moscow,2016-03-10,5.249316628931282,spring
Moscow,2016-03-11,4.086678206335269,spring
Moscow,2016-03-12,6.578114148395095,spring
Moscow,2016-03-13,1.0473295619711243,spring
Moscow,2016-03-14,12.601928113251555,spring
Moscow,2016-03-15,-2.658702625537871,spring
Moscow,2016-03-16,-4.041388837587526,spring
Moscow,2016-03-17,2.9908581517779727,spring
Moscow,2016-03-18,5.808830864096693,spring
Moscow,2016-03-19,2.2891599475292517,spring
Moscow,2016-03-20,11.411680159293104,spring
Moscow,2016-03-21,9.83571169095075,spring
Moscow,2016-03-22,7.9914291455019395,spring
Moscow,2016-03-23,3.7766120404667625,spring
Moscow,2016-03-24,3.889668676743346,spring
Moscow,2016-03-25,7.551731897254415,spring
Moscow,2016-03-26,-4.042883610964832,spring
Moscow,2016-03-27,7.3258131332208,spring
Moscow,2016-03-28,10.019143932343113,spring
Moscow,2016-03-29,4.653469630007272,spring
Moscow,2016-03-30,9.510242180669842,spring
Moscow,2016-03-31,3.9176049220049967,spring
Moscow,2016-04-01,-1.1832949345402355,spring
Moscow,2016-04-02,7.128262372432365,spring
Moscow,2016-04-03,0.1445727784524804,spring
Moscow,2016-04-04,4.229440573526121,spring
Moscow,2016-04-05,-1.6299624807325408,spring
Moscow,2016-04-06,13.4911568869887,spring
Moscow,2016-04-07,6.866845435044867,spring
Moscow,2016-04-08,-0.3699076134942274,spring
Moscow,2016-04-09,9.589621893153353,spring
Moscow,2016-04-10,-0.3915241691182114,spring
Moscow,2016-04-11,8.81942132591277,spring
Moscow,2016-04-12,7.164389878171962,spring
Moscow,2016-04-13,8.952868512168685,spring
Moscow,2016-04-14,-4.918791181855351,spring
Moscow,2016-04-15,3.788325537926238,spring
Moscow,2016-04-16,-3.534956424485472,spring
Moscow,2016-04-17,16.31387778230316,spring
Moscow,2016-04-18,1.548330734821461,spring
Moscow,2016-04-19,12.774073026744905,spring
Moscow,2016-04-20,-8.248017436941895,spring
Moscow,2016-04-21,2.348604122484943,spring
Moscow,2016-04-22,7.020838169530552,spring
Moscow,2016-04-23,7.137684186100332,spring
Moscow,2016-04-24,-3.0915700698392143,spring
Moscow,2016-04-25,1.645033434206555,spring
Moscow,2016-04-26,5.732863997242958,spring
Moscow,2016-04-27,-7.078178113125212,spring
Moscow,2016-04-28,10.764768674765747,spring
Moscow,2016-04-29,1.7839531897152625,spring
Moscow,2016-04-30,10.948890531796938,spring
Moscow,2016-05-01,4.966971874658184,spring
Moscow,2016-05-02,-1.3813288516147404,spring
Moscow,2016-05-03,9.590070750990192,spring
Moscow,2016-05-04,6.265154798254997,spring
Moscow,2016-05-05,-3.7684160674187233,spring
Moscow,2016-05-06,8.94445446669556,spring
Moscow,2016-05-07,17.224294613614006,spring
Moscow,2016-05-08,18.589145288757646,spring
Moscow,2016-05-09,4.221636522502479,spring
Moscow,2016-05-10,7.483752344492308,spring
Moscow,2016-05-11,7.023173084764485,spring
Moscow,2016-05-12,1.7856501962504723,spring
Moscow,2016-05-13,13.527030372045223,spring
Moscow,2016-05-14,5.541424780527428,spring
Moscow,2016-05-15,6.869129207088086,spring
Moscow,2016-05-16,-4.734851944065596,spring
Moscow,2016-05-17,-0.4689154520206076,spring
Moscow,2016-05-18,5.583755528455954,spring
Moscow,2016-05-19,17.467484799749887,spring
Moscow,2016-05-20,5.764318130486756,spring
Moscow,2016-05-21,7.568301732882979,spring
Moscow,2016-05-22,5.138569440854989,spring
Moscow,2016-05-23,5.685217245953245,spring
Moscow,2016-05-24,14.950365021783877,spring
Moscow,2016-05-25,12.353726343042295,spring
Moscow,2016-05-26,15.511699249760165,spring
Moscow,2016-05-27,2.540074452061708,spring
Moscow,2016-05-28,1.760048520026205,spring
Moscow,2016-05-29,-3.9594473912718406,spring
Moscow,2016-05-30,9.789147039261326,spring
Moscow,2016-05-31,0.24434036555259997,spring
Moscow,2016-06-01,14.784048723387482,summer
Moscow,2016-06-02,19.167015756424334,summer
Moscow,2016-06-03,9.518462783677732,summer
Moscow,2016-06-04,19.677499535277526,summer
Moscow,2016-06-05,23.082446132756807,summer
Moscow,2016-06-06,9.424200889389418,summer
Moscow,2016-06-07,23.64054165190641,summer
Moscow,2016-06-08,16.31715539117122,summer
Moscow,2016-06-09,19.879081423188744,summer
Moscow,2016-06-10,21.329698921543542,summer
Moscow,2016-06-11,14.623279760424268,summer
Moscow,2016-06-12,13.324569703785539,summer
Moscow,2016-06-13,18.1042204688424,summer
Moscow,2016-06-14,25.57926055077193,summer
Moscow,2016-06-15,11.852836065622366,summer
Moscow,2016-06-16,15.560724075718593,summer
Moscow,2016-06-17,14.450044293814397,summer
Moscow,2016-06-18,14.255318901688733,summer
Moscow,2016-06-19,19.465294642086082,summer
Moscow,2016-06-20,13.695216823019992,summer
Moscow,2016-06-21,19.637368446295554,summer
Moscow,2016-06-22,16.00333060717258,summer
Moscow,2016-06-23,16.28717154077072,summer
Moscow,2016-06-24,13.029126548703292,summer
Moscow,2016-06-25,10.783777435399292,summer
Moscow,2016-06-26,16.163736221549996,summer
Moscow,2016-06-27,24.74341843538662,summer
Moscow,2016-06-28,14.723967916164108,summer
Moscow,2016-06-29,23.610063110551394,summer
Moscow,2016-06-30,16.00678040349669,summer
Moscow,2016-07-01,17.763245877181777,summer
Moscow,2016-07-02,11.776520630398354,summer
Moscow,2016-07-03,24.833672099487796,summer
Moscow,2016-07-04,17.660947651074743,summer
Moscow,2016-07-05,14.820292733351797,summer
Moscow,2016-07-06,16.054480189219586,summer
Moscow,2016-07-07,17.104592216952756,summer
Moscow,2016-07-08,21.254548696149087,summer
Moscow,2016-07-09,16.839349897862903,summer
Moscow,2016-07-10,10.858241699022294,summer
Moscow,2016-07-11,15.26902013933344,summer
Moscow,2016-07-12,16.46873641840576,summer
Moscow,2016-07-13,17.479123825385305,summer
Moscow,2016-07-14,16.416134549957018,summer
Moscow,2016-07-15,13.167950627627615,summer
Moscow,2016-07-16,15.946248084411485,summer
Moscow,2016-07-17,22.718601745284243,summer
Moscow,2016-07-18,20.189002928869915,summer
Moscow,2016-07-19,22.000183092281688,summer
Moscow,2016-07-20,19.515645196246943,summer
Moscow,2016-07-21,7.007103067377811,summer
Moscow,2016-07-22,18.64205118177728,summer
Moscow,2016-07-23,12.475230359400463,summer
Moscow,2016-07-24,18.614141743610382,summer
Moscow,2016-07-25,11.193329819092362,summer
Moscow,2016-07-26,19.08274370116641,summer
Moscow,2016-07-27,25.1687805965227,summer
Moscow,2016-07-28,16.26765362543241,summer
Moscow,2016-07-29,15.112806266912916,summer
Moscow,2016-07-30,17.287235430984317,summer
Moscow,2016-07-31,7.827179085219729,summer
Moscow,2016-08-01,19.573660210824137,summer
Moscow,2016-08-02,11.958188127509874,summer
Moscow,2016-08-03,17.71353752471507,summer
Moscow,2016-08-04,13.879093901134857,summer
Moscow,2016-08-05,13.858427764434264,summer
Moscow,2016-08-06,20.582736940500006,summer
Moscow,2016-08-07,12.88086129921034,summer
Moscow,2016-08-08,21.405223836855654,summer
Moscow,2016-08-09,18.345965332355753,summer
Moscow,2016-08-10,22.96792183390629,summer
Moscow,2016-08-11,21.86064830369436,summer
Moscow,2016-08-12,26.979857593320702,summer
Moscow,2016-08-13,15.380351501236422,summer
Moscow,2016-08-14,19.358415588454168,summer
Moscow,2016-08-15,20.13208836617372,summer
Moscow,2016-08-16,25.624428175840823,summer
Moscow,2016-08-17,20.57834470691716,summer
Moscow,2016-08-18,17.148068883314576,summer
Moscow,2016-08-19,8.56602611175552,summer
Moscow,2016-08-20,20.805675211964534,summer
Moscow,2016-08-21,14.291429340869076,summer
Moscow,2016-08-22,20.995813203235695,summer
Moscow,2016-08-23,20.21879922074072,summer
Moscow,2016-08-24,20.910456658138038,summer
Moscow,2016-08-25,16.404955499700876,summer
Moscow,2016-08-26,23.220874709300176,summer
Moscow,2016-08-27,20.576676070678275,summer
Moscow,2016-08-28,21.2550324649328,summer
Moscow,2016-08-29,18.96034471671947,summer
Moscow,2016-08-30,12.911125136802314,summer
Moscow,2016-08-31,16.67531701256241,summer
Moscow,2016-09-01,9.31916119130695,autumn
Moscow,2016-09-02,9.661139119742332,autumn
Moscow,2016-09-03,6.827479271968205,autumn
Moscow,2016-09-04,10.624592494847134,autumn
Moscow,2016-09-05,7.8412197847200344,autumn
Moscow,2016-09-06,7.100833536165251,autumn
Moscow,2016-09-07,9.145584393600373,autumn
Moscow,2016-09-08,9.559310735592677,autumn
Moscow,2016-09-09,4.300753608399272,autumn
Moscow,2016-09-10,7.747547647994936,autumn
Moscow,2016-09-11,2.3442947059364068,autumn
Moscow,2016-09-12,5.2051715234116696,autumn
Moscow,2016-09-13,10.566883027603062,autumn
Moscow,2016-09-14,6.952346347950444,autumn
Moscow,2016-09-15,18.285478882184886,autumn
Moscow,2016-09-16,1.5216049257212392,autumn
Moscow,2016-09-17,1.5385839285475047,autumn
Moscow,2016-09-18,11.758110229248807,autumn
Moscow,2016-09-19,20.3431424188118,autumn
Moscow,2016-09-20,9.077492529735713,autumn
Moscow,2016-09-21,7.43069459662157,autumn
Moscow,2016-09-22,1.6507202570243802,autumn
Moscow,2016-09-23,4.66232264783849,autumn
Moscow,2016-09-24,16.079817842311776,autumn
Moscow,2016-09-25,6.104252636408443,autumn
Moscow,2016-09-26,13.711795754415489,autumn
Moscow,2016-09-27,10.441106599476464,autumn
Moscow,2016-09-28,7.366342752299436,autumn
Moscow,2016-09-29,9.09360645968304,autumn
Moscow,2016-09-30,5.700064399908755,autumn
Moscow,2016-10-01,16.018287555733657,autumn
Moscow,2016-10-02,15.025648153372847,autumn
Moscow,2016-10-03,11.338942746936253,autumn
Moscow,2016-10-04,8.832945361239009,autumn
Moscow,2016-10-05,2.071177432953724,autumn
Moscow,2016-10-06,9.788504886245674,autumn
Moscow,2016-10-07,0.950360696904597,autumn
Moscow,2016-10-08,5.3543150790506555,autumn
Moscow,2016-10-09,10.296779347408693,autumn
Moscow,2016-10-10,6.443616998586382,autumn
Moscow,2016-10-11,14.738541564295529,autumn
Moscow,2016-10-12,0.15949605862682326,autumn
Moscow,2016-10-13,3.539143232504479,autumn
Moscow,2016-10-14,8.853361965380897,autumn
Moscow,2016-10-15,14.664239300060625,autumn
Moscow,2016-10-16,12.249047453939326,autumn
Moscow,2016-10-17,12.69069783488584,autumn
Moscow,2016-10-18,12.61333542978132,autumn
Moscow,2016-10-19,16.900021770997135,autumn
Moscow,2016-10-20,6.705266456521374,autumn
Moscow,2016-10-21,13.994079159562915,autumn
Moscow,2016-10-22,9.310707043766104,autumn
Moscow,2016-10-23,14.478559129348422,autumn
Moscow,2016-10-24,13.899051785998875,autumn
Moscow,2016-10-25,12.587499594338073,autumn
Moscow,2016-10-26,1.202540060095643,autumn
Moscow,2016-10-27,4.8317567136723705,autumn
Moscow,2016-10-28,10.884117329286468,autumn
Moscow,2016-10-29,9.398628405703388,autumn
Moscow,2016-10-30,10.887346761371193,autumn
Moscow,2016-10-31,11.404781049668346,autumn
Moscow,2016-11-01,12.87167756621073,autumn
Moscow,2016-11-02,9.505118283840014,autumn
Moscow,2016-11-03,10.906671415797708,autumn
Moscow,2016-11-04,-0.14834374120131244,autumn
Moscow,2016-11-05,5.698019961071054,autumn
Moscow,2016-11-06,5.643473739286788,autumn
Moscow,2016-11-07,4.649356672218856,autumn
Moscow,2016-11-08,11.452916797896211,autumn
Moscow,2016-11-09,8.350273931688296,autumn
Moscow,2016-11-10,9.445308503754879,autumn
Moscow,2016-11-11,9.219303707119273,autumn
Moscow,2016-11-12,2.097744860816423,autumn
Moscow,2016-11-13,14.977233095492522,autumn
Moscow,2016-11-14,-0.34123811280440997,autumn
Moscow,2016-11-15,7.703821413701181,autumn
Moscow,2016-11-16,7.436278043143336,autumn
Moscow,2016-11-17,2.7129016288998926,autumn
Moscow,2016-11-18,12.182948907230344,autumn
Moscow,2016-11-19,7.26679028164964,autumn
Moscow,2016-11-20,4.289191649540153,autumn
Moscow,2016-11-21,9.37101517203763,autumn
Moscow,2016-11-22,1.308263672640484,autumn
Moscow,2016-11-23,4.472215948916622,autumn
Moscow,2016-11-24,10.927289810286265,autumn
Moscow,2016-11-25,2.8759504350142926,autumn
Moscow,2016-11-26,8.686568526292547,autumn
Moscow,2016-11-27,6.5116522154713365,autumn
Moscow,2016-11-28,1.8423356716456176,autumn
Moscow,2016-11-29,4.874307186543207,autumn
Moscow,2016-11-30,1.6108959856683054,autumn
Moscow,2016-12-01,-7.774950068003499,winter
Moscow,2016-12-02,-9.177194771938854,winter
Moscow,2016-12-03,-2.7657982776330305,winter
Moscow,2016-12-04,-15.78996724351291,winter
Moscow,2016-12-05,-12.76207445669508,winter
Moscow,2016-12-06,-14.5679071702361,winter
Moscow,2016-12-07,-16.95815966080307,winter
Moscow,2016-12-08,-6.487717806460713,winter
Moscow,2016-12-09,-11.87968771481782,winter
Moscow,2016-12-10,-12.577662219289362,winter
Moscow,2016-12-11,-5.3496272656323445,winter
Moscow,2016-12-12,-13.839050707580546,winter
Moscow,2016-12-13,-13.398710117737734,winter
Moscow,2016-12-14,-10.5083701609998,winter
Moscow,2016-12-15,-9.195623193045758,winter
Moscow,2016-12-16,-11.609557351973304,winter
Moscow,2016-12-17,-2.6215180706604624,winter
Moscow,2016-12-18,-3.8841937250669183,winter
Moscow,2016-12-19,-2.457916886684086,winter
Moscow,2016-12-20,-18.010815414162717,winter
Moscow,2016-12-21,-5.935326667828397,winter
Moscow,2016-12-22,-12.518723047449699,winter
Moscow,2016-12-23,-5.753376921943781,winter
Moscow,2016-12-24,-14.912940737848675,winter
Moscow,2016-12-25,-10.392573227858003,winter
Moscow,2016-12-26,-9.765747055198945,winter
Moscow,2016-12-27,-8.198803464701022,winter
Moscow,2016-12-28,-7.642104178364081,winter
Moscow,2016-12-29,-9.639174179691604,winter
Moscow,2016-12-30,-8.730174834831375,winter
Moscow,2016-12-31,-1.0962111166780417,winter
Moscow,2017-01-01,-14.56884481202146,winter
Moscow,2017-01-02,-17.76260061118231,winter
Moscow,2017-01-03,-5.6913303445383,winter
Moscow,2017-01-04,-14.159804154382716,winter
Moscow,2017-01-05,-6.737224237023902,winter
Moscow,2017-01-06,-10.569395345148427,winter
Moscow,2017-01-07,-13.243464569643537,winter
Moscow,2017-01-08,-8.50732283154452,winter
Moscow,2017-01-09,-6.49490303085045,winter
Moscow,2017-01-10,-11.112209090307982,winter
Moscow,2017-01-11,-4.207920986911407,winter
Moscow,2017-01-12,-14.4486277589195,winter
Moscow,2017-01-13,-2.0372226934811124,winter
Moscow,2017-01-14,-7.525817033349076,winter
Moscow,2017-01-15,-13.4319140388731,winter
Moscow,2017-01-16,-16.415581167246494,winter
Moscow,2017-01-17,-16.73378514517359,winter
Moscow,2017-01-18,-4.159415910205836,winter
Moscow,2017-01-19,-12.980009562956841,winter
Moscow,2017-01-20,-11.872592973358255,winter
Moscow,2017-01-21,-4.603966243081265,winter
Moscow,2017-01-22,-4.6621359842698205,winter
Moscow,2017-01-23,-19.497353553444842,winter
Moscow,2017-01-24,-7.596521429039623,winter
Moscow,2017-01-25,-2.6556631708087046,winter
Moscow,2017-01-26,-10.807339288251919,winter
Moscow,2017-01-27,-14.20275881111996,winter
Moscow,2017-01-28,-10.496743668384681,winter
Moscow,2017-01-29,-11.161074986286431,winter
Moscow,2017-01-30,-6.501600803683994,winter
Moscow,2017-01-31,-10.874633896108305,winter
Moscow,2017-02-01,-12.546825311564596,winter
Moscow,2017-02-02,-10.92550737485888,winter
Moscow,2017-02-03,-15.198248534415134,winter
Moscow,2017-02-04,-15.056613939695366,winter
Moscow,2017-02-05,-10.945305791313642,winter
Moscow,2017-02-06,-3.6663500343414457,winter
Moscow,2017-02-07,-13.762834520610408,winter
Moscow,2017-02-08,-5.774738747378649,winter
Moscow,2017-02-09,-12.301551172839062,winter
Moscow,2017-02-10,-24.700934573184092,winter
Moscow,2017-02-11,-10.528935921338158,winter
Moscow,2017-02-12,-13.718013929956989,winter
Moscow,2017-02-13,-8.728148711156852,winter
Moscow,2017-02-14,-14.269308020158174,winter
